chr	start	end	name	colour
chr17G	3728482	3729846	FUN_036333	'#ff0000'
chr17G	3730128	3732061	FUN_036334	'#ff0000'
chr17G	3735686	3736095	FUN_036335	'#ff0000'
chr17G	3736267	3736663	FUN_036336	'#ff0000'
chr17G	3743088	3744767	FUN_036337	'#ff0000'
chr17G	3745971	3747843	FUN_036338	'#ff0000'
chr17G	3755519	3755801	FUN_036339	'#ff0000'
chr17G	3818643	3820914	FUN_036340	'#ff0000'
chr17G	3821821	3825019	FUN_036341	'#ff0000'
chr17G	3825640	3828307	FUN_036342	'#ff0000'
chr17G	3828403	3830765	FUN_036343	'#ff0000'
chr17G	3831355	3833042	FUN_036344	'#ff0000'
chr17G	3833888	3836595	FUN_036345	'#ff0000'
chr17G	3850264	3851376	FUN_036346	'#ff0000'
chr17G	3865475	3867435	FUN_036347	'#ff0000'
chr17G	3876375	3876652	FUN_036348	'#ff0000'
chr17G	3881799	3884311	FUN_036349	'#ff0000'
chr17G	3903120	3904531	FUN_036350	'#ff0000'
chr17G	3921572	3925718	FUN_036351	'#ff0000'
chr17G	3925785	3928305	FUN_036352	'#ff0000'
chr17G	3929165	3929253	FUN_036353	'#ff0000'
chr17G	3929597	3931627	FUN_036354	'#ff0000'
chr17G	3936115	3936731	FUN_036355	'#ff0000'
chr17G	3951988	3952538	FUN_036356	'#ff0000'
chr17G	3952781	3953679	FUN_036357	'#ff0000'
chr17G	3969641	3970483	FUN_036358	'#ff0000'
chr17G	3985675	3990110	FUN_036359	'#ff0000'
chr17G	4012308	4014275	FUN_036360	'#ff0000'
chr17G	4015403	4018613	FUN_036361	'#ff0000'
chr17G	4034409	4035453	FUN_036362	'#ff0000'
chr17G	4035491	4036038	FUN_036363	'#ff0000'
chr17G	4037335	4037880	FUN_036364	'#ff0000'
chr17G	4039102	4039875	FUN_036365	'#ff0000'
chr17G	4047862	4049100	FUN_036366	'#ff0000'
chr17G	4051140	4051306	FUN_036367	'#ff0000'
chr17G	4056316	4057159	FUN_036368	'#ff0000'
chr17G	4081861	4085370	FUN_036369	'#ff0000'
chr17G	4098084	4099611	FUN_036370	'#ff0000'
chr17G	4108290	4108552	FUN_036371	'#ff0000'
chr17G	4149179	4149571	FUN_036372	'#ff0000'
chr17G	4154149	4154238	FUN_036373	'#ff0000'
chr17G	4176944	4177731	FUN_036374	'#ff0000'
chr17G	4185867	4186304	FUN_036375	'#ff0000'
chr17G	4186715	4188582	FUN_036376	'#ff0000'
chr17G	4197336	4197425	FUN_036377	'#ff0000'
chr17G	4198156	4200881	FUN_036378	'#ff0000'
chr17G	4203233	4204339	FUN_036379	'#ff0000'
chr17G	4204611	4206550	FUN_036380	'#ff0000'
chr17G	4206885	4206977	FUN_036381	'#ff0000'
chr17G	4245423	4245896	FUN_036382	'#ff0000'
chr17G	4246231	4246313	FUN_036383	'#ff0000'
chr17G	4251289	4252012	FUN_036384	'#ff0000'
chr17G	4256669	4259355	FUN_036385	'#ff0000'
chr17G	4262434	4264184	STRG.13867^chr17G^+	'#ff0000'
chr17G	4304852	4306130	FUN_036387	'#ff0000'
chr17G	4308007	4312690	FUN_036388	'#ff0000'
chr17G	4328607	4329382	FUN_036389	'#ff0000'
chr17G	4335824	4338095	FUN_036390	'#ff0000'
chr17G	4344178	4344795	FUN_036391	'#ff0000'
chr17G	4347196	4349756	FUN_036392	'#ff0000'
chr17G	4350513	4352121	FUN_036393	'#ff0000'
chr17G	4355008	4356386	FUN_036394	'#ff0000'
chr17G	4357434	4360236	FUN_036395	'#ff0000'
chr17G	4373510	4374684	FUN_036396	'#ff0000'
chr17G	4383712	4383952	FUN_036397	'#ff0000'
chr17G	4389836	4392614	FUN_036398	'#ff0000'
chr17G	4402595	4406255	FUN_036399	'#ff0000'
chr17G	4440384	4441615	FUN_036400	'#ff0000'
chr17G	4443848	4445718	FUN_036401	'#ff0000'
chr17G	4466109	4470843	FUN_036402	'#ff0000'
chr17G	4475286	4475768	FUN_036403	'#ff0000'
chr17G	4475807	4477136	FUN_036404	'#ff0000'
chr17G	4518100	4520075	FUN_036405	'#ff0000'
chr17G	4520418	4521181	FUN_036406	'#ff0000'
chr17G	4544747	4545651	FUN_036407	'#ff0000'
chr17G	4554774	4556727	FUN_036408	'#ff0000'
chr17G	4560528	4561326	FUN_036409	'#ff0000'
chr17G	4565905	4567800	FUN_036410	'#ff0000'
chr17G	4570794	4571935	FUN_036411	'#ff0000'
chr17G	4572914	4575112	FUN_036412	'#ff0000'
chr17G	4575473	4576819	FUN_036413	'#ff0000'
chr17G	4582237	4583093	FUN_036414	'#ff0000'
chr17G	4592218	4594207	FUN_036415	'#ff0000'
chr17G	4594471	4595342	FUN_036416	'#ff0000'
chr17G	4595811	4596317	FUN_036417	'#ff0000'
chr17G	4596546	4596897	FUN_036418	'#ff0000'
chr17G	4602600	4603774	FUN_036419	'#ff0000'
chr17G	4604138	4604827	FUN_036420	'#ff0000'
chr17G	4605965	4606374	FUN_036421	'#ff0000'
chr17G	4606653	4607132	FUN_036422	'#ff0000'
chr17G	4607514	4607809	FUN_036423	'#ff0000'
chr17G	4614769	4616068	FUN_036424	'#ff0000'
chr17G	4616171	4616260	FUN_036425	'#ff0000'
chr17G	4616628	4616717	FUN_036426	'#ff0000'
chr17G	4619854	4620316	FUN_036427	'#ff0000'
chr17G	4624841	4625303	FUN_036428	'#ff0000'
chr17G	4661611	4663321	FUN_036429	'#ff0000'
chr17G	4663517	4664327	FUN_036430	'#ff0000'
chr17G	4664867	4665499	FUN_036431	'#ff0000'
chr17G	4665533	4666526	FUN_036432	'#ff0000'
chr17G	4666958	4667899	FUN_036433	'#ff0000'
chr17G	4670315	4673222	FUN_036434	'#ff0000'
chr17G	4680252	4681789	FUN_036435	'#ff0000'
chr17G	4681845	4682832	FUN_036436	'#ff0000'
chr17G	4689893	4692419	STRG.13928^chr17G^-	'#ff0000'
chr17G	4709035	4709349	FUN_036438	'#ff0000'
chr17G	4711614	4713597	FUN_036439	'#ff0000'
chr17G	4720750	4720836	FUN_036440	'#ff0000'
chr17G	4725271	4726260	FUN_036441	'#ff0000'
chr17G	4726677	4731377	FUN_036442	'#ff0000'
chr17G	4741951	4743760	FUN_036443	'#ff0000'
chr17G	4753629	4755231	FUN_036444	'#ff0000'
chr17G	4766619	4767556	FUN_036445	'#ff0000'
chr17G	4776823	4776912	FUN_036446	'#ff0000'
chr17G	4805481	4809641	FUN_036447	'#ff0000'
chr17G	4816167	4818997	FUN_036448	'#ff0000'
chr17G	4819092	4819340	FUN_036449	'#ff0000'
chr17G	4819624	4821544	FUN_036450	'#ff0000'
chr17G	4821738	4824086	FUN_036451	'#ff0000'
chr17G	4828665	4829028	FUN_036452	'#ff0000'
chr17G	4829409	4832328	FUN_036453	'#ff0000'
chr17G	4839491	4841006	FUN_036454	'#ff0000'
chr17G	4841250	4841583	FUN_036455	'#ff0000'
chr17G	4841610	4842235	FUN_036456	'#ff0000'
chr17G	4848475	4849332	FUN_036457	'#ff0000'
chr17G	4849883	4850972	FUN_036458	'#ff0000'
chr17G	4853154	4853871	FUN_036459	'#ff0000'
chr17G	4857411	4858073	FUN_036460	'#ff0000'
chr17G	4888913	4891016	FUN_036461	'#ff0000'
chr17G	4896073	4898507	FUN_036462	'#ff0000'
chr17G	4899214	4902800	FUN_036463	'#ff0000'
chr17G	4909555	4910017	FUN_036464	'#ff0000'
chr17G	4920963	4923960	FUN_036465	'#ff0000'
chr17G	4924388	4924639	FUN_036466	'#ff0000'
chr17G	4924986	4925723	FUN_036467	'#ff0000'
chr17G	4933135	4933658	FUN_036468	'#ff0000'
chr17G	4964711	4965762	FUN_036469	'#ff0000'
chr17G	4967025	4968609	FUN_036470	'#ff0000'
chr17G	4970753	4971184	FUN_036471	'#ff0000'
chr17G	4972704	4974364	FUN_036472	'#ff0000'
chr17G	4992275	4994706	FUN_036473	'#ff0000'
chr17G	4995555	5000949	FUN_036474	'#ff0000'
chr17G	5031366	5031455	FUN_036475	'#ff0000'
chr17G	5031823	5031912	FUN_036476	'#ff0000'
chr17G	5031952	5032552	FUN_036477	'#ff0000'
chr17G	5039392	5043483	FUN_036478	'#ff0000'
chr17G	5043702	5046136	FUN_036479	'#ff0000'
chr17G	5051193	5053325	FUN_036480	'#ff0000'
chr17G	5081350	5082292	FUN_036481	'#ff0000'
chr17G	5090798	5091134	FUN_036482	'#ff0000'
chr17G	5092654	5094314	FUN_036483	'#ff0000'
chr17G	5104477	5105804	FUN_036484	'#ff0000'
chr17G	5111393	5112278	FUN_036485	'#ff0000'
chr17G	5113127	5118521	FUN_036486	'#ff0000'
chr17G	5132946	5136438	FUN_036487	'#ff0000'
chr17G	5153942	5155004	FUN_036488	'#ff0000'
chr17G	5161298	5163772	FUN_036489	'#ff0000'
chr17G	5170180	5170438	FUN_036490	'#ff0000'
chr17G	5174169	5174259	FUN_036491	'#ff0000'
chr17G	5174627	5174716	FUN_036492	'#ff0000'
chr17G	5175084	5175174	FUN_036493	'#ff0000'
chr17G	5186985	5188041	FUN_036494	'#ff0000'
chr17G	5191594	5192380	FUN_036495	'#ff0000'
chr17G	5198491	5198785	FUN_036496	'#ff0000'
chr17G	5202421	5208599	FUN_036497	'#ff0000'
chr17G	5211211	5213557	FUN_036498	'#ff0000'
chr17G	5241036	5243828	FUN_036499	'#ff0000'
chr17G	5262463	5263804	FUN_036500	'#ff0000'
chr17G	5265949	5271029	FUN_036501	'#ff0000'
chr17G	5271775	5273363	FUN_036502	'#ff0000'
chr17G	5273608	5275431	STRG.13988^chr17G^+	'#ff0000'
chr17G	5275809	5276468	FUN_036504	'#ff0000'
chr17G	5276398	5277483	STRG.13989^chr17G^+	'#ff0000'
chr17G	5292702	5297444	FUN_036506	'#ff0000'
chr17G	5299495	5301511	STRG.13992^chr17G^+	'#ff0000'
chr17G	5302120	5303336	FUN_036508	'#ff0000'
chr17G	5307451	5310733	FUN_036509	'#ff0000'
chr17G	5310844	5313536	STRG.13999^chr17G^+	'#ff0000'
chr17G	5311172	5311467	FUN_036510	'#ff0000'
chr17G	5316689	5317695	FUN_036512	'#ff0000'
chr17G	5330688	5331558	FUN_036513	'#ff0000'
chr17G	5345471	5345704	FUN_036514	'#ff0000'
chr17G	5346336	5347698	FUN_036515	'#ff0000'
chr17G	5350791	5351392	FUN_036516	'#ff0000'
chr17G	5351957	5355576	FUN_036517	'#ff0000'
chr17G	5355715	5357507	FUN_036518	'#ff0000'
chr17G	5358881	5359606	FUN_036519	'#ff0000'
chr17G	5360369	5361254	FUN_036520	'#ff0000'
chr17G	5363056	5363796	FUN_036521	'#ff0000'
chr17G	5368777	5372110	FUN_036522	'#ff0000'
chr17G	5372543	5373393	FUN_036523	'#ff0000'
chr17G	5374267	5374558	FUN_036524	'#ff0000'
chr17G	5375385	5377586	FUN_036525	'#ff0000'
chr17G	5389990	5391574	FUN_036526	'#ff0000'
chr17G	5393289	5395529	FUN_036527	'#ff0000'
chr17G	5397778	5398458	FUN_036528	'#ff0000'
chr17G	5398535	5399341	FUN_036529	'#ff0000'
chr17G	5417838	5419155	FUN_036530	'#ff0000'
chr17G	5419577	5421070	FUN_036531	'#ff0000'
chr17G	5435433	5435893	FUN_036532	'#ff0000'
chr17G	5442429	5442911	FUN_036533	'#ff0000'
chr17G	5492640	5494201	FUN_036534	'#ff0000'
chr18F	14037	14690	FUN_036535	'#ff0000'
chr18F	62746	63037	FUN_036536	'#ff0000'
chr18F	64243	64778	FUN_036537	'#ff0000'
chr18F	87572	88476	FUN_036538	'#ff0000'
chr18F	95845	96032	FUN_036539	'#ff0000'
chr18F	113337	116236	FUN_036540	'#ff0000'
chr18F	120332	121210	FUN_036541	'#ff0000'
chr18F	121823	122581	FUN_036542	'#ff0000'
chr18F	137699	137955	FUN_036543	'#ff0000'
chr18F	138604	140149	FUN_036544	'#ff0000'
chr18F	140386	140988	FUN_036545	'#ff0000'
chr18F	141541	143269	FUN_036546	'#ff0000'
chr18F	144247	146146	FUN_036547	'#ff0000'
chr18F	218084	218881	FUN_036548	'#ff0000'
chr18F	228127	229714	FUN_036549	'#ff0000'
chr18F	243732	245053	FUN_036550	'#ff0000'
chr18F	245262	245799	FUN_036551	'#ff0000'
chr18F	248731	254433	FUN_036552	'#ff0000'
chr18F	255440	255529	FUN_036553	'#ff0000'
chr18F	283307	283699	FUN_036554	'#ff0000'
chr18F	285033	286712	FUN_036555	'#ff0000'
chr18F	287327	288161	FUN_036556	'#ff0000'
chr18F	302655	304531	FUN_036557	'#ff0000'
chr18F	305601	306673	FUN_036558	'#ff0000'
chr18F	309873	311880	FUN_036559	'#ff0000'
chr18F	314812	316905	FUN_036560	'#ff0000'
chr18F	323877	325051	FUN_036561	'#ff0000'
chr18F	326331	326420	FUN_036562	'#ff0000'
chr18F	335235	337228	FUN_036563	'#ff0000'
chr18F	339238	339747	FUN_036564	'#ff0000'
chr18F	339951	341072	FUN_036565	'#ff0000'
chr18F	352712	354122	FUN_036566	'#ff0000'
chr18F	355986	356512	FUN_036567	'#ff0000'
chr18F	359267	365056	FUN_036568	'#ff0000'
chr18F	366392	367682	FUN_036569	'#ff0000'
chr18F	370825	371370	FUN_036570	'#ff0000'
chr18F	372805	377606	FUN_036571	'#ff0000'
chr18F	378587	379022	FUN_036572	'#ff0000'
chr18F	381609	383148	FUN_036573	'#ff0000'
chr18F	383520	386421	FUN_036574	'#ff0000'
chr18F	386582	388529	FUN_036575	'#ff0000'
chr18F	395648	398240	FUN_036576	'#ff0000'
chr18F	399456	402564	FUN_036577	'#ff0000'
chr18F	403683	404120	FUN_036578	'#ff0000'
chr18F	409632	410212	FUN_036579	'#ff0000'
chr18F	410710	411301	FUN_036580	'#ff0000'
chr18F	418397	424169	FUN_036581	'#ff0000'
chr18F	424482	427872	FUN_036582	'#ff0000'
chr18F	428053	428315	FUN_036583	'#ff0000'
chr18F	435643	438750	FUN_036584	'#ff0000'
chr18F	444793	445543	FUN_036585	'#ff0000'
chr18F	447013	448871	FUN_036586	'#ff0000'
chr18F	450808	452263	FUN_036587	'#ff0000'
chr18F	454527	468806	FUN_036588	'#ff0000'
chr18F	470171	470749	FUN_036589	'#ff0000'
chr18F	470919	471308	FUN_036590	'#ff0000'
chr18F	484894	487803	FUN_036591	'#ff0000'
chr18F	492465	492774	FUN_036592	'#ff0000'
chr18F	492875	494469	FUN_036593	'#ff0000'
chr18F	501176	502434	FUN_036594	'#ff0000'
chr18F	510481	510956	FUN_036595	'#ff0000'
chr18F	510636	514393	STRG.14088^chr18F^+	'#ff0000'
chr18F	514536	516721	FUN_036597	'#ff0000'
chr18F	524000	526232	FUN_036598	'#ff0000'
chr18F	532637	533494	FUN_036599	'#ff0000'
chr18F	534368	535794	FUN_036600	'#ff0000'
chr18F	551442	551866	FUN_036601	'#ff0000'
chr18F	552096	557131	FUN_036602	'#ff0000'
chr18F	558691	558762	FUN_036603	'#ff0000'
chr18F	559479	561182	FUN_036604	'#ff0000'
chr18F	561365	561803	FUN_036605	'#ff0000'
chr18F	561889	562474	FUN_036606	'#ff0000'
chr18F	563263	564298	FUN_036607	'#ff0000'
chr18F	564829	565174	FUN_036608	'#ff0000'
chr18F	565763	566211	FUN_036609	'#ff0000'
chr18F	567270	571403	FUN_036610	'#ff0000'
chr18F	579213	580204	FUN_036611	'#ff0000'
chr18F	591437	594011	FUN_036612	'#ff0000'
chr18F	595017	595450	FUN_036613	'#ff0000'
chr18F	595555	596627	FUN_036614	'#ff0000'
chr18F	601480	602724	FUN_036615	'#ff0000'
chr18F	602788	603262	FUN_036616	'#ff0000'
chr18F	604100	606182	FUN_036617	'#ff0000'
chr18F	611404	612533	FUN_036618	'#ff0000'
chr18F	614507	615002	FUN_036619	'#ff0000'
chr18F	615233	616788	FUN_036620	'#ff0000'
chr18F	654339	655345	FUN_036621	'#ff0000'
chr18F	658842	659096	FUN_036622	'#ff0000'
chr18F	675701	678227	FUN_036623	'#ff0000'
chr18F	684554	685016	FUN_036624	'#ff0000'
chr18F	685587	689009	FUN_036625	'#ff0000'
chr18F	690309	690986	FUN_036626	'#ff0000'
chr18F	692394	693333	FUN_036627	'#ff0000'
chr18F	694575	697458	FUN_036628	'#ff0000'
chr18F	699896	701105	FUN_036629	'#ff0000'
chr18F	709151	709627	FUN_036630	'#ff0000'
chr18F	710036	711477	FUN_036631	'#ff0000'
chr18F	713099	714331	FUN_036632	'#ff0000'
chr18F	715936	716272	FUN_036633	'#ff0000'
chr18F	717217	717685	FUN_036634	'#ff0000'
chr18F	718286	721379	FUN_036635	'#ff0000'
chr18F	730575	733447	FUN_036636	'#ff0000'
chr18F	734307	738611	FUN_036637	'#ff0000'
chr18F	738764	740235	FUN_036638	'#ff0000'
chr18F	742486	742993	FUN_036639	'#ff0000'
chr18F	743051	743845	FUN_036640	'#ff0000'
chr18F	744463	745939	FUN_036641	'#ff0000'
chr18F	746073	748253	FUN_036642	'#ff0000'
chr18F	760954	762081	FUN_036643	'#ff0000'
chr18F	765119	765191	FUN_036644	'#ff0000'
chr18F	774847	776033	FUN_036645	'#ff0000'
chr18F	776989	777378	FUN_036646	'#ff0000'
chr18F	777878	778885	FUN_036647	'#ff0000'
chr18F	781487	781807	FUN_036648	'#ff0000'
chr18F	786520	789221	FUN_036649	'#ff0000'
chr18F	789940	790975	FUN_036650	'#ff0000'
chr18F	801075	801994	FUN_036651	'#ff0000'
chr18F	802112	802899	FUN_036652	'#ff0000'
chr18F	814480	815963	FUN_036653	'#ff0000'
chr18F	816550	821609	FUN_036654	'#ff0000'
chr18F	831004	832776	FUN_036655	'#ff0000'
chr18F	841940	845027	FUN_036656	'#ff0000'
chr18F	847422	850942	FUN_036657	'#ff0000'
chr18F	851599	852174	FUN_036658	'#ff0000'
chr18F	852316	853741	FUN_036659	'#ff0000'
chr18F	853824	856305	FUN_036660	'#ff0000'
chr18F	863236	865939	STRG.14148^chr18F^-	'#ff0000'
chr18F	872199	873429	FUN_036662	'#ff0000'
chr18F	882885	884329	FUN_036663	'#ff0000'
chr18F	884902	886611	FUN_036664	'#ff0000'
chr18F	893107	894816	FUN_036665	'#ff0000'
chr18F	902149	905200	FUN_036666	'#ff0000'
chr18F	905470	905849	FUN_036667	'#ff0000'
chr18F	910503	913531	FUN_036668	'#ff0000'
chr18F	913632	914505	FUN_036669	'#ff0000'
chr18F	928866	929798	FUN_036670	'#ff0000'
chr18F	931084	932009	FUN_036671	'#ff0000'
chr18F	938452	938658	FUN_036672	'#ff0000'
chr18F	954112	955417	FUN_036673	'#ff0000'
chr18F	966143	967221	FUN_036674	'#ff0000'
chr18F	968833	969199	FUN_036675	'#ff0000'
chr18F	969559	972278	FUN_036676	'#ff0000'
chr18F	973437	974882	FUN_036677	'#ff0000'
chr18F	975017	975972	FUN_036678	'#ff0000'
chr18F	980796	982369	FUN_036679	'#ff0000'
chr18F	987335	989493	FUN_036680	'#ff0000'
chr18F	989715	991181	FUN_036681	'#ff0000'
chr18F	996928	997543	FUN_036682	'#ff0000'
chr18F	997623	999032	FUN_036683	'#ff0000'
chr18F	1002203	1004826	FUN_036684	'#ff0000'
chr18F	1013154	1013415	FUN_036685	'#ff0000'
chr18F	1046103	1046661	FUN_036686	'#ff0000'
chr18F	1067731	1068635	FUN_036687	'#ff0000'
chr18F	1094564	1094786	FUN_036688	'#ff0000'
chr18F	1109440	1111767	FUN_036689	'#ff0000'
chr18F	1121160	1123428	FUN_036690	'#ff0000'
chr18F	1123575	1124184	FUN_036691	'#ff0000'
chr18F	1126891	1127673	FUN_036692	'#ff0000'
chr18F	1129261	1132178	FUN_036693	'#ff0000'
chr18F	1136100	1141165	FUN_036694	'#ff0000'
chr18F	1141725	1143395	FUN_036695	'#ff0000'
chr18F	1144559	1145543	FUN_036696	'#ff0000'
chr18F	1151293	1153105	FUN_036697	'#ff0000'
chr18F	1161180	1163243	FUN_036698	'#ff0000'
chr18F	1170888	1171366	FUN_036699	'#ff0000'
chr18F	1171597	1172964	FUN_036700	'#ff0000'
chr18F	1211479	1212383	FUN_036701	'#ff0000'
chr18F	1232995	1233388	FUN_036702	'#ff0000'
chr18F	1236778	1237245	FUN_036703	'#ff0000'
chr18F	1256679	1257804	FUN_036704	'#ff0000'
chr18F	1258124	1261534	FUN_036705	'#ff0000'
chr18F	1285171	1286251	FUN_036706	'#ff0000'
chr18F	1288748	1294416	FUN_036707	'#ff0000'
chr18F	1295529	1299952	FUN_036708	'#ff0000'
chr18F	1305642	1307618	FUN_036709	'#ff0000'
chr18F	1313737	1320532	FUN_036710	'#ff0000'
chr18F	1329114	1331820	FUN_036711	'#ff0000'
chr18F	1347333	1349724	STRG.14217^chr18F^+	'#ff0000'
chr18F	1359863	1359952	FUN_036713	'#ff0000'
chr18F	1363090	1364604	FUN_036714	'#ff0000'
chr18F	1385293	1386456	FUN_036715	'#ff0000'
chr18F	1404844	1406177	FUN_036716	'#ff0000'
chr18F	1410122	1410400	FUN_036717	'#ff0000'
chr18F	1423523	1424287	FUN_036718	'#ff0000'
chr18F	1425224	1428117	FUN_036719	'#ff0000'
chr18F	1434522	1434612	FUN_036720	'#ff0000'
chr18F	1449065	1455961	FUN_036721	'#ff0000'
chr18F	1464980	1465429	FUN_036722	'#ff0000'
chr18F	1476721	1477563	FUN_036723	'#ff0000'
chr18F	1478346	1481126	FUN_036724	'#ff0000'
chr18F	1487492	1487940	FUN_036725	'#ff0000'
chr18F	1496356	1499801	FUN_036726	'#ff0000'
chr18F	1503034	1504869	FUN_036727	'#ff0000'
chr18F	1504926	1505715	FUN_036728	'#ff0000'
chr18F	1506312	1507323	FUN_036729	'#ff0000'
chr18F	1513571	1516144	FUN_036730	'#ff0000'
chr18F	1516175	1516658	FUN_036731	'#ff0000'
chr18F	1516859	1518968	FUN_036732	'#ff0000'
chr18F	1550812	1551582	FUN_036733	'#ff0000'
chr18F	1552531	1554647	FUN_036734	'#ff0000'
chr18F	1563541	1564081	FUN_036735	'#ff0000'
chr18F	1568095	1568518	FUN_036736	'#ff0000'
chr18F	1572095	1574026	FUN_036737	'#ff0000'
chr18F	1574363	1576648	FUN_036738	'#ff0000'
chr18F	1582155	1583332	FUN_036739	'#ff0000'
chr18F	1586355	1591146	FUN_036740	'#ff0000'
chr18F	1610344	1610428	FUN_036741	'#ff0000'
chr18F	1610625	1613172	FUN_036742	'#ff0000'
chr18F	1612766	1617518	STRG.14252^chr18F^-	'#ff0000'
chr18F	1630286	1630357	FUN_036744	'#ff0000'
chr18F	1647666	1649242	FUN_036745	'#ff0000'
chr18F	1671110	1672998	FUN_036746	'#ff0000'
chr18F	1674192	1674561	FUN_036747	'#ff0000'
chr18F	1678534	1679255	FUN_036748	'#ff0000'
chr18F	1684990	1685996	FUN_036749	'#ff0000'
chr18F	1690883	1692059	FUN_036750	'#ff0000'
chr18F	1693878	1695810	FUN_036751	'#ff0000'
chr18F	1698352	1699090	FUN_036752	'#ff0000'
chr18F	1699364	1699803	FUN_036753	'#ff0000'
chr18F	1700100	1701980	FUN_036754	'#ff0000'
chr18F	1705951	1709321	STRG.14266^chr18F^+	'#ff0000'
chr18F	1708937	1713826	FUN_036756	'#ff0000'
chr18F	1721185	1724123	FUN_036757	'#ff0000'
chr18F	1724890	1725539	FUN_036758	'#ff0000'
chr18F	1732141	1734852	STRG.14270^chr18F^-	'#ff0000'
chr18F	1735811	1740403	FUN_036759	'#ff0000'
chr18F	1741286	1741640	FUN_036760	'#ff0000'
chr18F	1742340	1743942	FUN_036761	'#ff0000'
chr18F	1766563	1767945	FUN_036762	'#ff0000'
chr18F	1769236	1769325	FUN_036763	'#ff0000'
chr18F	1777223	1778645	FUN_036764	'#ff0000'
chr18F	1781380	1785178	FUN_036765	'#ff0000'
chr18F	1786400	1787778	FUN_036766	'#ff0000'
chr18F	1791473	1792428	FUN_036767	'#ff0000'
chr18F	1794072	1794518	FUN_036768	'#ff0000'
chr18F	1800231	1801375	FUN_036769	'#ff0000'
chr18F	1803376	1805106	FUN_036770	'#ff0000'
chr18F	1805398	1806340	FUN_036771	'#ff0000'
chr18F	1812599	1814677	FUN_036772	'#ff0000'
chr18F	1817743	1818516	FUN_036773	'#ff0000'
chr18F	1834519	1835876	FUN_036774	'#ff0000'
chr18F	1837446	1838838	FUN_036775	'#ff0000'
chr18F	1848480	1849972	FUN_036776	'#ff0000'
chr18F	1850845	1854936	FUN_036777	'#ff0000'
chr18F	1852617	1854738	FUN_036778	'#ff0000'
chr18F	1865580	1867806	FUN_036779	'#ff0000'
chr18F	1868084	1868418	FUN_036780	'#ff0000'
chr18F	1979479	1980222	STRG.14301^chr18F^+	'#ff0000'
chr18F	1982499	1982993	FUN_036781	'#ff0000'
chr18F	1997325	2000054	FUN_036782	'#ff0000'
chr18F	2002894	2003658	FUN_036783	'#ff0000'
chr18F	2006702	2007259	FUN_036784	'#ff0000'
chr18F	2022131	2024004	FUN_036785	'#ff0000'
chr18F	2024042	2024505	FUN_036786	'#ff0000'
chr18F	2025362	2026280	FUN_036787	'#ff0000'
chr18F	2032835	2034192	FUN_036788	'#ff0000'
chr18F	2036066	2036475	FUN_036789	'#ff0000'
chr18F	2036682	2037621	FUN_036790	'#ff0000'
chr18F	2089996	2091937	FUN_036791	'#ff0000'
chr18F	2092364	2094107	FUN_036792	'#ff0000'
chr18F	2095569	2097985	FUN_036793	'#ff0000'
chr18F	2099607	2100150	STRG.14320^chr18F^-	'#ff0000'
chr18F	2118145	2119963	FUN_036794	'#ff0000'
chr18F	2134133	2136439	FUN_036795	'#ff0000'
chr18F	2141771	2142783	FUN_036796	'#ff0000'
chr18F	2149412	2149754	FUN_036797	'#ff0000'
chr18F	2149817	2152976	FUN_036798	'#ff0000'
chr18F	2164221	2166121	STRG.14332^chr18F^-	'#ff0000'
chr18F	2167207	2168753	FUN_036800	'#ff0000'
chr18F	2169424	2172101	FUN_036801	'#ff0000'
chr18F	2189447	2191606	FUN_036802	'#ff0000'
chr18F	2214657	2214926	FUN_036803	'#ff0000'
chr18F	2243914	2244277	FUN_036804	'#ff0000'
chr18F	2270646	2271391	FUN_036805	'#ff0000'
chr18F	2280055	2281454	FUN_036806	'#ff0000'
chr18F	2307719	2308502	FUN_036807	'#ff0000'
chr18F	2316318	2316799	FUN_036808	'#ff0000'
chr18F	2316874	2318428	FUN_036809	'#ff0000'
chr18F	2345466	2346151	FUN_036810	'#ff0000'
chr18F	2348298	2349806	FUN_036811	'#ff0000'
chr18F	2350142	2353018	FUN_036812	'#ff0000'
chr18F	2373625	2375118	FUN_036813	'#ff0000'
chr18F	2376094	2376390	FUN_036814	'#ff0000'
chr18F	2376990	2378608	FUN_036815	'#ff0000'
chr18F	2379226	2380472	FUN_036816	'#ff0000'
chr18F	2380929	2382669	FUN_036817	'#ff0000'
chr18F	2383475	2384857	FUN_036818	'#ff0000'
chr18F	2390622	2391409	FUN_036819	'#ff0000'
chr18F	2394665	2397472	FUN_036820	'#ff0000'
chr18F	2401941	2405747	FUN_036821	'#ff0000'
chr18F	2407513	2408105	FUN_036822	'#ff0000'
chr18F	2419904	2421037	FUN_036823	'#ff0000'
chr18F	2448163	2453875	FUN_036824	'#ff0000'
chr18F	2455441	2457446	FUN_036825	'#ff0000'
chr18F	2466820	2467263	FUN_036826	'#ff0000'
chr18F	2469556	2472847	FUN_036827	'#ff0000'
chr18F	2482542	2483295	FUN_036828	'#ff0000'
chr18F	2488156	2493861	FUN_036829	'#ff0000'
chr18F	2500301	2502575	STRG.14375^chr18F^-	'#ff0000'
chr18F	2501150	2503195	STRG.14376^chr18F^+	'#ff0000'
chr18F	2505087	2507373	FUN_036832	'#ff0000'
chr18F	2510812	2511060	FUN_036833	'#ff0000'
chr18F	2517585	2518702	FUN_036834	'#ff0000'
